SaleID,Date,ConsultantID,StylistID,ClientID,ProductID,ProductName,Category,Season,Quantity,Revenue_GBP,SaleType,Year,MonthName,QuarterYear
PS000194,2023-01-23,CON012,STY033,CL1401,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,3,105,Online,2023,January,Q1 2023
PS000195,2023-01-23,CON002,STY005,CL0277,PR12,Lipstick — Rose,Cosmetics,Summer,3,54,Gift,2023,January,Q1 2023
PS000196,2023-01-23,CON010,STY029,CL1875,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Online,2023,January,Q1 2023
PS000197,2023-01-24,CON007,STY020,CL1391,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Online,2023,January,Q1 2023
PS000198,2023-01-24,CON007,STY022,CL0249,PR21,Gift Voucher £100,Gift,All,1,100,Online,2023,January,Q1 2023
PS000199,2023-01-24,CON006,STY018,CL0799,PR22,Gift Voucher £150,Gift,All,2,300,Online,2023,January,Q1 2023
PS000200,2023-01-24,CON017,STY049,CL0385,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2023,January,Q1 2023
PS000201,2023-01-24,CON017,STY048,CL2179,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Online,2023,January,Q1 2023
PS000202,2023-01-24,CON017,STY047,CL1399,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2023,January,Q1 2023
PS000203,2023-01-24,CON021,STY061,CL0538,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2023,January,Q1 2023
PS000204,2023-01-24,CON016,STY045,CL0321,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2023,January,Q1 2023
PS000205,2023-01-25,CON023,STY066,CL0363,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Follow-up,2023,January,Q1 2023
PS000206,2023-01-25,CON003,STY007,CL0022,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Follow-up,2023,January,Q1 2023
PS000207,2023-01-26,CON017,STY048,CL0079,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2023,January,Q1 2023
PS000208,2023-01-26,CON019,STY053,CL0468,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Post-Consultation,2023,January,Q1 2023
PS000209,2023-01-26,CON006,STY018,CL0480,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,2,70,Follow-up,2023,January,Q1 2023
PS000210,2023-01-26,CON006,STY019,CL0144,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Online,2023,January,Q1 2023
PS000211,2023-01-26,CON009,STY025,CL2429,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Online,2023,January,Q1 2023
PS000212,2023-01-26,CON009,STY026,CL1573,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2023,January,Q1 2023
PS000213,2023-01-26,CON016,STY046,CL2994,PR18,Colour Journal,Books,All,1,18,Gift,2023,January,Q1 2023
PS000214,2023-01-26,CON002,STY004,CL1302,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,January,Q1 2023
PS000215,2023-01-27,CON001,STY002,CL0599,PR18,Colour Journal,Books,All,3,54,Online,2023,January,Q1 2023
PS000216,2023-01-27,CON011,STY031,CL1096,PR19,Shopping Guide Card,Books,All,3,24,Post-Consultation,2023,January,Q1 2023
PS000217,2023-01-27,CON014,STY041,CL2853,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Post-Consultation,2023,January,Q1 2023
PS000218,2023-01-27,CON015,STY043,CL2167,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Post-Consultation,2023,January,Q1 2023
PS000219,2023-01-27,CON015,STY042,CL0307,PR19,Shopping Guide Card,Books,All,2,16,Online,2023,January,Q1 2023
PS000220,2023-01-27,CON015,STY043,CL0671,PR19,Shopping Guide Card,Books,All,2,16,Follow-up,2023,January,Q1 2023
PS000221,2023-01-27,CON009,STY028,CL0675,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2023,January,Q1 2023
PS000222,2023-01-27,CON016,STY046,CL2947,PR02,Colour Fan — Summer,Colour Tools,Summer,3,126,Online,2023,January,Q1 2023
PS000223,2023-01-27,CON016,STY045,CL1487,PR21,Gift Voucher £100,Gift,All,1,100,Online,2023,January,Q1 2023
PS000224,2023-01-27,CON023,STY067,CL2753,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,January,Q1 2023
PS000225,2023-01-27,CON023,STY066,CL1846,PR21,Gift Voucher £100,Gift,All,1,100,Online,2023,January,Q1 2023
PS000226,2023-01-27,CON023,STY067,CL2537,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Follow-up,2023,January,Q1 2023
PS000227,2023-01-27,CON010,STY029,CL2294,PR06,Silk Scarf — Summer,Accessories,Summer,3,204,Online,2023,January,Q1 2023
PS000228,2023-01-27,CON005,STY017,CL2644,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Post-Consultation,2023,January,Q1 2023
PS000229,2023-01-28,CON008,STY024,CL2594,PR07,Silk Scarf — Autumn,Accessories,Autumn,2,136,Post-Consultation,2023,January,Q1 2023
PS000230,2023-01-28,CON008,STY024,CL1159,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Follow-up,2023,January,Q1 2023
PS000231,2023-01-28,CON008,STY024,CL1225,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Online,2023,January,Q1 2023
PS000232,2023-01-28,CON012,STY033,CL1488,PR21,Gift Voucher £100,Gift,All,1,100,Post-Consultation,2023,January,Q1 2023
PS000233,2023-01-28,CON012,STY034,CL2384,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2023,January,Q1 2023
PS000234,2023-01-28,CON011,STY031,CL0055,PR19,Shopping Guide Card,Books,All,1,8,Online,2023,January,Q1 2023
PS000235,2023-01-28,CON011,STY032,CL0464,PR21,Gift Voucher £100,Gift,All,3,300,Follow-up,2023,January,Q1 2023
PS000236,2023-01-28,CON014,STY039,CL0666,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2023,January,Q1 2023
PS000237,2023-01-28,CON014,STY040,CL2533,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Online,2023,January,Q1 2023
PS000238,2023-01-28,CON018,STY052,CL2485,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2023,January,Q1 2023
PS000239,2023-01-30,CON014,STY040,CL0602,PR17,Style Guide Book,Books,All,1,24,Follow-up,2023,January,Q1 2023
PS000240,2023-01-30,CON014,STY041,CL0746,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Follow-up,2023,January,Q1 2023
PS000241,2023-01-30,CON014,STY039,CL0212,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Gift,2023,January,Q1 2023
PS000242,2023-01-30,CON004,STY010,CL2111,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Post-Consultation,2023,January,Q1 2023
PS000243,2023-01-30,CON004,STY010,CL1287,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2023,January,Q1 2023
PS000244,2023-01-30,CON025,STY072,CL0166,PR21,Gift Voucher £100,Gift,All,2,200,Online,2023,January,Q1 2023
PS000245,2023-01-30,CON025,STY072,CL2908,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2023,January,Q1 2023
PS000246,2023-01-30,CON015,STY043,CL2496,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2023,January,Q1 2023
PS000247,2023-01-30,CON015,STY042,CL2287,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Gift,2023,January,Q1 2023
PS000248,2023-01-30,CON015,STY043,CL1059,PR21,Gift Voucher £100,Gift,All,1,100,Online,2023,January,Q1 2023
PS000249,2023-01-30,CON016,STY046,CL1517,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Follow-up,2023,January,Q1 2023
PS000250,2023-01-31,CON023,STY067,CL1477,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,2,70,Gift,2023,January,Q1 2023
PS000251,2023-01-31,CON021,STY059,CL1940,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2023,January,Q1 2023
PS000252,2023-01-31,CON007,STY020,CL1439,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,3,105,Gift,2023,January,Q1 2023
PS000253,2023-01-31,CON004,STY011,CL1754,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2023,January,Q1 2023
PS000254,2023-01-31,CON008,STY024,CL0147,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2023,January,Q1 2023
PS000255,2023-02-01,CON008,STY024,CL1757,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,February,Q1 2023
PS000256,2023-02-01,CON012,STY036,CL2555,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Follow-up,2023,February,Q1 2023
PS000257,2023-02-01,CON001,STY002,CL2722,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Follow-up,2023,February,Q1 2023
PS000258,2023-02-01,CON018,STY052,CL1218,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2023,February,Q1 2023
PS000259,2023-02-01,CON018,STY051,CL0591,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2023,February,Q1 2023
PS000260,2023-02-01,CON017,STY048,CL0874,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,February,Q1 2023
PS000261,2023-02-01,CON014,STY039,CL2177,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2023,February,Q1 2023
PS000262,2023-02-01,CON014,STY040,CL0659,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Post-Consultation,2023,February,Q1 2023
PS000263,2023-02-01,CON019,STY054,CL2643,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Post-Consultation,2023,February,Q1 2023
PS000264,2023-02-01,CON019,STY054,CL0773,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Post-Consultation,2023,February,Q1 2023
PS000265,2023-02-01,CON019,STY053,CL1095,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2023,February,Q1 2023
PS000266,2023-02-01,CON013,STY038,CL1243,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2023,February,Q1 2023
PS000267,2023-02-01,CON013,STY038,CL2871,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Follow-up,2023,February,Q1 2023
PS000268,2023-02-01,CON025,STY073,CL1063,PR19,Shopping Guide Card,Books,All,2,16,Follow-up,2023,February,Q1 2023
PS000269,2023-02-02,CON012,STY033,CL0271,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Gift,2023,February,Q1 2023
PS000270,2023-02-02,CON020,STY056,CL0890,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2023,February,Q1 2023
PS000271,2023-02-02,CON014,STY039,CL2095,PR21,Gift Voucher £100,Gift,All,1,100,Post-Consultation,2023,February,Q1 2023
PS000272,2023-02-02,CON025,STY073,CL0414,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Post-Consultation,2023,February,Q1 2023
PS000273,2023-02-02,CON011,STY032,CL0483,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2023,February,Q1 2023
PS000274,2023-02-02,CON019,STY053,CL2541,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,3,105,Gift,2023,February,Q1 2023
PS000275,2023-02-02,CON019,STY053,CL2844,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2023,February,Q1 2023
PS000276,2023-02-02,CON018,STY051,CL1598,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Online,2023,February,Q1 2023
PS000277,2023-02-02,CON018,STY051,CL1035,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Online,2023,February,Q1 2023
PS000278,2023-02-02,CON005,STY014,CL2759,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Gift,2023,February,Q1 2023
PS000279,2023-02-02,CON005,STY016,CL1335,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,February,Q1 2023
PS000280,2023-02-02,CON006,STY019,CL1232,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Post-Consultation,2023,February,Q1 2023
PS000281,2023-02-03,CON018,STY050,CL1158,PR11,Lipstick — Coral,Cosmetics,Spring,2,36,Gift,2023,February,Q1 2023
PS000282,2023-02-03,CON005,STY017,CL0797,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2023,February,Q1 2023
PS000283,2023-02-03,CON003,STY007,CL1210,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Follow-up,2023,February,Q1 2023
PS000284,2023-02-03,CON024,STY068,CL1890,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Post-Consultation,2023,February,Q1 2023
PS000285,2023-02-03,CON012,STY035,CL2691,PR22,Gift Voucher £150,Gift,All,2,300,Gift,2023,February,Q1 2023
PS000286,2023-02-03,CON012,STY033,CL2873,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Online,2023,February,Q1 2023
PS000287,2023-02-03,CON009,STY026,CL1774,PR14,Lipstick — Berry,Cosmetics,Winter,2,36,Post-Consultation,2023,February,Q1 2023
PS000288,2023-02-03,CON009,STY028,CL1678,PR17,Style Guide Book,Books,All,3,72,Online,2023,February,Q1 2023
PS000289,2023-02-03,CON019,STY053,CL0833,PR17,Style Guide Book,Books,All,1,24,Follow-up,2023,February,Q1 2023
PS000290,2023-02-03,CON025,STY073,CL0811,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,2,70,Follow-up,2023,February,Q1 2023
PS000291,2023-02-04,CON012,STY035,CL2298,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2023,February,Q1 2023
PS000292,2023-02-04,CON009,STY027,CL0516,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Gift,2023,February,Q1 2023
PS000293,2023-02-04,CON009,STY028,CL2392,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2023,February,Q1 2023
PS000294,2023-02-04,CON006,STY019,CL0002,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2023,February,Q1 2023
PS000295,2023-02-04,CON008,STY024,CL0636,PR18,Colour Journal,Books,All,1,18,Follow-up,2023,February,Q1 2023
PS000296,2023-02-04,CON008,STY023,CL2449,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,February,Q1 2023
PS000297,2023-02-04,CON022,STY062,CL2891,PR20,Gift Voucher £50,Gift,All,1,50,Follow-up,2023,February,Q1 2023
PS000298,2023-02-04,CON001,STY002,CL2479,PR21,Gift Voucher £100,Gift,All,2,200,Follow-up,2023,February,Q1 2023
PS000299,2023-02-04,CON023,STY066,CL1858,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Follow-up,2023,February,Q1 2023
PS000300,2023-02-04,CON002,STY005,CL0884,PR21,Gift Voucher £100,Gift,All,3,300,Online,2023,February,Q1 2023
PS000301,2023-02-04,CON002,STY004,CL0912,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,1,28,Post-Consultation,2023,February,Q1 2023
PS000302,2023-02-06,CON015,STY042,CL1530,PR01,Colour Fan — Spring,Colour Tools,Spring,2,84,Gift,2023,February,Q1 2023
PS000303,2023-02-06,CON022,STY063,CL2277,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2023,February,Q1 2023
PS000304,2023-02-06,CON018,STY051,CL1964,PR22,Gift Voucher £150,Gift,All,1,150,Follow-up,2023,February,Q1 2023
PS000305,2023-02-06,CON018,STY050,CL1622,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Post-Consultation,2023,February,Q1 2023
PS000306,2023-02-06,CON008,STY024,CL2766,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,February,Q1 2023
PS000307,2023-02-06,CON008,STY024,CL0682,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2023,February,Q1 2023
PS000308,2023-02-07,CON019,STY053,CL1049,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Follow-up,2023,February,Q1 2023
PS000309,2023-02-07,CON002,STY005,CL0266,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2023,February,Q1 2023
PS000310,2023-02-07,CON002,STY006,CL1092,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Online,2023,February,Q1 2023
PS000311,2023-02-07,CON003,STY007,CL1925,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2023,February,Q1 2023
PS000312,2023-02-07,CON003,STY009,CL2308,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2023,February,Q1 2023
PS000313,2023-02-07,CON003,STY007,CL2467,PR12,Lipstick — Rose,Cosmetics,Summer,2,36,Gift,2023,February,Q1 2023
PS000314,2023-02-07,CON004,STY012,CL1494,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2023,February,Q1 2023
PS000315,2023-02-07,CON014,STY040,CL2962,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Gift,2023,February,Q1 2023
PS000316,2023-02-07,CON014,STY040,CL1304,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Gift,2023,February,Q1 2023
PS000317,2023-02-07,CON007,STY020,CL2736,PR17,Style Guide Book,Books,All,2,48,Follow-up,2023,February,Q1 2023
PS000318,2023-02-07,CON020,STY055,CL1372,PR06,Silk Scarf — Summer,Accessories,Summer,3,204,Online,2023,February,Q1 2023
PS000319,2023-02-07,CON020,STY057,CL0451,PR19,Shopping Guide Card,Books,All,1,8,Post-Consultation,2023,February,Q1 2023
PS000320,2023-02-07,CON016,STY046,CL1673,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,February,Q1 2023
PS000321,2023-02-07,CON016,STY044,CL1273,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Post-Consultation,2023,February,Q1 2023
PS000322,2023-02-07,CON015,STY043,CL1918,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Gift,2023,February,Q1 2023
PS000323,2023-02-07,CON015,STY043,CL2076,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Gift,2023,February,Q1 2023
PS000324,2023-02-07,CON015,STY043,CL0954,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Post-Consultation,2023,February,Q1 2023
PS000325,2023-02-07,CON018,STY052,CL0337,PR02,Colour Fan — Summer,Colour Tools,Summer,1,42,Online,2023,February,Q1 2023
PS000326,2023-02-07,CON023,STY066,CL2030,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Post-Consultation,2023,February,Q1 2023
PS000327,2023-02-07,CON023,STY066,CL1715,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Gift,2023,February,Q1 2023
PS000328,2023-02-07,CON006,STY019,CL1563,PR17,Style Guide Book,Books,All,1,24,Follow-up,2023,February,Q1 2023
PS000329,2023-02-08,CON018,STY051,CL2629,PR08,Silk Scarf — Winter,Accessories,Winter,1,68,Post-Consultation,2023,February,Q1 2023
PS000330,2023-02-08,CON025,STY072,CL2798,PR09,Foundation — Warm,Cosmetics,Spring/Autumn,2,56,Gift,2023,February,Q1 2023
PS000331,2023-02-08,CON025,STY073,CL0911,PR12,Lipstick — Rose,Cosmetics,Summer,1,18,Online,2023,February,Q1 2023
PS000332,2023-02-08,CON017,STY047,CL0920,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Follow-up,2023,February,Q1 2023
PS000333,2023-02-08,CON010,STY030,CL1665,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Gift,2023,February,Q1 2023
PS000334,2023-02-09,CON001,STY001,CL2775,PR20,Gift Voucher £50,Gift,All,1,50,Post-Consultation,2023,February,Q1 2023
PS000335,2023-02-09,CON001,STY002,CL0443,PR21,Gift Voucher £100,Gift,All,1,100,Gift,2023,February,Q1 2023
PS000336,2023-02-09,CON012,STY034,CL0045,PR05,Silk Scarf — Spring,Accessories,Spring,2,136,Gift,2023,February,Q1 2023
PS000337,2023-02-09,CON007,STY022,CL0458,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Post-Consultation,2023,February,Q1 2023
PS000338,2023-02-09,CON006,STY018,CL0041,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Online,2023,February,Q1 2023
PS000339,2023-02-09,CON016,STY045,CL1992,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Gift,2023,February,Q1 2023
PS000340,2023-02-09,CON003,STY007,CL2461,PR07,Silk Scarf — Autumn,Accessories,Autumn,1,68,Online,2023,February,Q1 2023
PS000341,2023-02-09,CON011,STY032,CL0613,PR20,Gift Voucher £50,Gift,All,1,50,Gift,2023,February,Q1 2023
PS000342,2023-02-09,CON010,STY030,CL1142,PR01,Colour Fan — Spring,Colour Tools,Spring,2,84,Follow-up,2023,February,Q1 2023
PS000343,2023-02-09,CON021,STY058,CL2491,PR13,Lipstick — Terracotta,Cosmetics,Autumn,2,36,Gift,2023,February,Q1 2023
PS000344,2023-02-09,CON021,STY058,CL1327,PR22,Gift Voucher £150,Gift,All,1,150,Post-Consultation,2023,February,Q1 2023
PS000345,2023-02-09,CON019,STY054,CL1858,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Online,2023,February,Q1 2023
PS000346,2023-02-10,CON009,STY026,CL2035,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Post-Consultation,2023,February,Q1 2023
PS000347,2023-02-10,CON025,STY072,CL1539,PR01,Colour Fan — Spring,Colour Tools,Spring,1,42,Follow-up,2023,February,Q1 2023
PS000348,2023-02-10,CON023,STY066,CL0603,PR10,Foundation — Cool,Cosmetics,Summer/Winter,1,28,Post-Consultation,2023,February,Q1 2023
PS000349,2023-02-10,CON023,STY066,CL1963,PR04,Colour Fan — Winter,Colour Tools,Winter,1,42,Follow-up,2023,February,Q1 2023
PS000350,2023-02-10,CON023,STY066,CL0388,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,2,70,Follow-up,2023,February,Q1 2023
PS000351,2023-02-10,CON024,STY069,CL2262,PR11,Lipstick — Coral,Cosmetics,Spring,1,18,Online,2023,February,Q1 2023
PS000352,2023-02-10,CON024,STY069,CL0229,PR13,Lipstick — Terracotta,Cosmetics,Autumn,2,36,Follow-up,2023,February,Q1 2023
PS000353,2023-02-10,CON006,STY018,CL2660,PR22,Gift Voucher £150,Gift,All,1,150,Gift,2023,February,Q1 2023
PS000354,2023-02-10,CON004,STY013,CL0180,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Follow-up,2023,February,Q1 2023
PS000355,2023-02-10,CON010,STY029,CL2391,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2023,February,Q1 2023
PS000356,2023-02-10,CON013,STY038,CL2919,PR21,Gift Voucher £100,Gift,All,3,300,Gift,2023,February,Q1 2023
PS000357,2023-02-10,CON013,STY037,CL0933,PR20,Gift Voucher £50,Gift,All,3,150,Online,2023,February,Q1 2023
PS000358,2023-02-10,CON001,STY001,CL1687,PR21,Gift Voucher £100,Gift,All,1,100,Online,2023,February,Q1 2023
PS000359,2023-02-10,CON021,STY058,CL1043,PR06,Silk Scarf — Summer,Accessories,Summer,1,68,Online,2023,February,Q1 2023
PS000360,2023-02-10,CON022,STY064,CL1918,PR21,Gift Voucher £100,Gift,All,3,300,Gift,2023,February,Q1 2023
PS000361,2023-02-10,CON022,STY062,CL2090,PR03,Colour Fan — Autumn,Colour Tools,Autumn,2,84,Gift,2023,February,Q1 2023
PS000362,2023-02-11,CON023,STY067,CL1517,PR13,Lipstick — Terracotta,Cosmetics,Autumn,1,18,Post-Consultation,2023,February,Q1 2023
PS000363,2023-02-11,CON023,STY067,CL1692,PR05,Silk Scarf — Spring,Accessories,Spring,1,68,Online,2023,February,Q1 2023
PS000364,2023-02-11,CON003,STY008,CL0973,PR14,Lipstick — Berry,Cosmetics,Winter,1,18,Post-Consultation,2023,February,Q1 2023
PS000365,2023-02-11,CON018,STY050,CL0144,PR20,Gift Voucher £50,Gift,All,2,100,Gift,2023,February,Q1 2023
PS000366,2023-02-11,CON015,STY043,CL2190,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Post-Consultation,2023,February,Q1 2023
PS000367,2023-02-11,CON010,STY029,CL2127,PR16,Eyeshadow — Cool Palette,Cosmetics,Summer/Winter,1,35,Gift,2023,February,Q1 2023
PS000368,2023-02-11,CON010,STY029,CL1135,PR21,Gift Voucher £100,Gift,All,2,200,Follow-up,2023,February,Q1 2023
PS000369,2023-02-11,CON004,STY012,CL0423,PR03,Colour Fan — Autumn,Colour Tools,Autumn,1,42,Follow-up,2023,February,Q1 2023
PS000370,2023-02-11,CON004,STY012,CL0401,PR17,Style Guide Book,Books,All,1,24,Gift,2023,February,Q1 2023
PS000371,2023-02-13,CON023,STY066,CL0851,PR13,Lipstick — Terracotta,Cosmetics,Autumn,3,54,Online,2023,February,Q1 2023
PS000372,2023-02-13,CON023,STY067,CL2973,PR15,Eyeshadow — Warm Palette,Cosmetics,Spring/Autumn,1,35,Gift,2023,February,Q1 2023
