JourneyID,ClientID,StylistID,ConsultantID,FirstVisitDate,LastVisitDate,TotalVisits,TotalSpend_GBP,DaysSinceLastVisit,WeeksSinceLastVisit,RetentionSegment,Service1,Service2,Service3,IsReturnClient,AvgSpendPerVisit_GBP
JN00180,CL0180,STY043,CON015,2022-10-07,2025-05-01,4,1251.7,275,39,Lapsed,Personal Shopping,Makeup,Wardrobe Edit,Yes,312.93
JN00181,CL0181,STY008,CON003,2024-07-31,2026-01-31,2,1947.37,0,0,Loyal,Makeup,Personal Shopping,,Yes,973.68
JN00182,CL0182,STY031,CON011,2021-02-07,2022-12-09,3,2379.26,1149,164,Lapsed,Style Analysis,Personal Shopping,Wardrobe Edit,Yes,793.09
JN00183,CL0183,STY010,CON004,2021-02-23,2024-12-01,12,2334.45,426,60,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,194.54
JN00184,CL0184,STY020,CON007,2020-06-21,2022-12-25,8,2346.34,1133,161,Lapsed,Style Analysis,Colour Analysis,Personal Shopping,Yes,293.29
JN00185,CL0185,STY005,CON002,2020-12-14,2023-02-14,10,1815.63,1082,154,Lapsed,Makeup,Personal Shopping,Colour Analysis,Yes,181.56
JN00186,CL0186,STY068,CON024,2024-11-12,2026-01-31,12,599.45,0,0,Champion,Personal Shopping,Colour Analysis,Makeup,Yes,49.95
JN00187,CL0187,STY034,CON012,2022-02-08,2022-06-12,10,697.21,1329,189,Lapsed,Wardrobe Edit,Personal Shopping,Makeup,Yes,69.72
JN00188,CL0188,STY017,CON005,2021-06-19,2022-05-04,2,1987.48,1368,195,Lapsed,Colour Analysis,Style Analysis,,Yes,993.74
JN00189,CL0189,STY029,CON010,2020-06-17,2023-09-28,12,1973.74,856,122,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,164.48
JN00190,CL0190,STY065,CON022,2024-11-21,2025-09-19,2,2038.9,134,19,At Risk,Style Analysis,Personal Shopping,,Yes,1019.45
JN00191,CL0191,STY017,CON005,2024-02-05,2026-01-31,10,905.63,0,0,Champion,Makeup,Style Analysis,Personal Shopping,Yes,90.56
JN00192,CL0192,STY043,CON015,2024-09-14,2026-01-31,4,562.3,0,0,Champion,Personal Shopping,Style Analysis,Makeup,Yes,140.57
JN00193,CL0193,STY016,CON005,2024-06-06,2026-01-31,4,1757.78,0,0,Champion,Makeup,Colour Analysis,Style Analysis,Yes,439.44
JN00194,CL0194,STY013,CON004,2021-12-05,2022-09-30,10,772.36,1219,174,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,77.24
JN00195,CL0195,STY055,CON020,2020-01-10,2021-09-21,10,899.47,1593,227,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,89.95
JN00196,CL0196,STY029,CON010,2023-12-19,2025-05-24,3,2269.14,252,36,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,756.38
JN00197,CL0197,STY036,CON012,2024-02-27,2026-01-31,6,2311.81,0,0,Champion,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,385.3
JN00198,CL0198,STY066,CON023,2023-04-10,2025-09-13,5,1036.67,140,20,At Risk,Colour Analysis,Personal Shopping,Makeup,Yes,207.33
JN00199,CL0199,STY045,CON016,2023-07-26,2025-09-08,9,1892.18,145,20,At Risk,Makeup,Personal Shopping,Wardrobe Edit,Yes,210.24
JN00200,CL0200,STY072,CON025,2020-06-10,2022-09-04,8,979.98,1245,177,Lapsed,Wardrobe Edit,Personal Shopping,Style Analysis,Yes,122.5
JN00201,CL0201,STY030,CON010,2021-08-18,2021-09-08,1,1267.79,1606,229,Lapsed,Wardrobe Edit,,,No,1267.79
JN00202,CL0202,STY053,CON019,2021-07-18,2021-12-14,3,1056.04,1509,215,Lapsed,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,352.01
JN00203,CL0203,STY010,CON004,2021-02-13,2022-03-25,6,1746.72,1408,201,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,291.12
JN00204,CL0204,STY015,CON005,2023-04-03,2024-02-18,6,2058.12,713,101,Lapsed,Colour Analysis,Wardrobe Edit,Style Analysis,Yes,343.02
JN00205,CL0205,STY074,CON025,2023-04-19,2025-05-12,2,1860.39,264,37,Lapsed,Style Analysis,Makeup,,Yes,930.2
JN00206,CL0206,STY032,CON011,2020-03-14,2020-06-29,4,433.1,2042,291,Lapsed,Style Analysis,Personal Shopping,Wardrobe Edit,Yes,108.28
JN00207,CL0207,STY064,CON022,2024-08-14,2026-01-31,4,1820.55,0,0,Champion,Makeup,Personal Shopping,Wardrobe Edit,Yes,455.14
JN00208,CL0208,STY044,CON016,2020-05-07,2022-06-15,3,632.21,1326,189,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,210.74
JN00209,CL0209,STY043,CON015,2023-08-23,2025-08-19,7,1192.97,165,23,At Risk,Makeup,Wardrobe Edit,Personal Shopping,Yes,170.42
JN00210,CL0210,STY001,CON001,2021-07-27,2023-01-16,12,586.02,1111,158,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,48.84
JN00211,CL0211,STY030,CON010,2022-04-15,2024-04-29,5,2332.37,642,91,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,466.47
JN00212,CL0212,STY032,CON011,2020-06-20,2023-04-16,5,2245.47,1021,145,Lapsed,Makeup,Colour Analysis,Wardrobe Edit,Yes,449.09
JN00213,CL0213,STY074,CON025,2022-03-07,2024-05-11,3,2241.81,630,90,Lapsed,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,747.27
JN00214,CL0214,STY023,CON008,2022-10-11,2024-03-31,5,107.49,671,95,Lapsed,Makeup,Wardrobe Edit,Style Analysis,Yes,21.5
JN00215,CL0215,STY055,CON020,2024-04-04,2026-01-31,1,739.63,0,0,Loyal,Wardrobe Edit,,,No,739.63
JN00216,CL0216,STY009,CON003,2024-01-08,2026-01-31,8,935.55,0,0,Champion,Makeup,Colour Analysis,Personal Shopping,Yes,116.94
JN00217,CL0217,STY031,CON011,2021-08-07,2022-05-01,7,1591.74,1371,195,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,227.39
JN00218,CL0218,STY060,CON021,2023-04-23,2026-01-31,5,212.82,0,0,Champion,Makeup,Style Analysis,Colour Analysis,Yes,42.56
JN00219,CL0219,STY018,CON006,2021-02-23,2021-08-02,6,1088.89,1643,234,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,181.48
JN00220,CL0220,STY042,CON015,2022-10-24,2026-01-31,12,1376.52,0,0,Champion,Style Analysis,Makeup,Wardrobe Edit,Yes,114.71
JN00221,CL0221,STY027,CON009,2023-05-18,2026-01-31,5,145.44,0,0,Champion,Makeup,Style Analysis,Personal Shopping,Yes,29.09
JN00222,CL0222,STY007,CON003,2020-03-17,2023-09-08,11,1582.07,876,125,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,143.82
JN00223,CL0223,STY021,CON007,2020-04-06,2023-08-09,12,1024.06,906,129,Lapsed,Style Analysis,Personal Shopping,Colour Analysis,Yes,85.34
JN00224,CL0224,STY050,CON018,2024-07-31,2025-07-27,2,2246.45,188,26,At Risk,Style Analysis,Makeup,,Yes,1123.22
JN00225,CL0225,STY014,CON005,2021-06-07,2022-09-10,8,1436.79,1239,177,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,179.6
JN00226,CL0226,STY013,CON004,2021-02-05,2023-10-20,11,2159.21,834,119,Lapsed,Wardrobe Edit,Makeup,Colour Analysis,Yes,196.29
JN00227,CL0227,STY052,CON018,2023-10-29,2026-01-31,11,1679.23,0,0,Champion,Makeup,Style Analysis,Personal Shopping,Yes,152.66
JN00228,CL0228,STY068,CON024,2022-05-24,2025-10-30,2,704.83,93,13,Loyal,Colour Analysis,Personal Shopping,,Yes,352.42
JN00229,CL0229,STY029,CON010,2021-12-24,2022-11-19,4,104.78,1169,167,Lapsed,Colour Analysis,Personal Shopping,Style Analysis,Yes,26.2
JN00230,CL0230,STY018,CON006,2021-03-29,2024-02-04,10,1519.86,727,103,Lapsed,Makeup,Colour Analysis,Style Analysis,Yes,151.99
JN00231,CL0231,STY005,CON002,2020-09-23,2023-01-23,1,1317.31,1104,157,Lapsed,Personal Shopping,,,No,1317.31
JN00232,CL0232,STY050,CON018,2024-06-08,2026-01-31,12,907.21,0,0,Champion,Wardrobe Edit,Makeup,Colour Analysis,Yes,75.6
JN00233,CL0233,STY049,CON017,2020-03-31,2021-04-25,6,1985.39,1742,248,Lapsed,Wardrobe Edit,Style Analysis,Makeup,Yes,330.9
JN00234,CL0234,STY032,CON011,2020-07-30,2023-01-23,2,1732.99,1104,157,Lapsed,Makeup,Colour Analysis,,Yes,866.5
JN00235,CL0235,STY023,CON008,2023-05-01,2023-11-14,4,2269.52,809,115,Lapsed,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,567.38
JN00236,CL0236,STY058,CON021,2022-03-21,2023-02-28,6,1044.07,1068,152,Lapsed,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,174.01
JN00237,CL0237,STY042,CON015,2023-03-04,2023-04-17,1,1203.98,1020,145,Lapsed,Personal Shopping,,,No,1203.98
JN00238,CL0238,STY037,CON013,2022-09-06,2024-05-14,5,632.34,627,89,Lapsed,Wardrobe Edit,Personal Shopping,Makeup,Yes,126.47
JN00239,CL0239,STY019,CON006,2023-05-04,2024-03-11,9,2377.84,691,98,Lapsed,Colour Analysis,Style Analysis,Makeup,Yes,264.2
JN00240,CL0240,STY029,CON010,2020-06-09,2023-10-17,5,2312.84,837,119,Lapsed,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,462.57
JN00241,CL0241,STY052,CON018,2023-07-03,2026-01-31,1,830.94,0,0,Loyal,Personal Shopping,,,No,830.94
JN00242,CL0242,STY001,CON001,2022-06-30,2022-11-11,12,1385.7,1177,168,Lapsed,Colour Analysis,Personal Shopping,Wardrobe Edit,Yes,115.48
JN00243,CL0243,STY008,CON003,2020-09-20,2022-01-25,7,817.66,1467,209,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,116.81
JN00244,CL0244,STY034,CON012,2022-01-28,2024-11-13,4,1695.24,444,63,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,423.81
JN00245,CL0245,STY074,CON025,2021-04-30,2021-06-10,10,937.89,1696,242,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,93.79
JN00246,CL0246,STY061,CON021,2021-04-15,2022-05-17,4,1101.76,1355,193,Lapsed,Style Analysis,Makeup,Personal Shopping,Yes,275.44
JN00247,CL0247,STY059,CON021,2021-05-26,2023-09-15,11,1820.42,869,124,Lapsed,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,165.49
JN00248,CL0248,STY013,CON004,2021-03-28,2025-02-02,3,1556.58,363,51,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,518.86
JN00249,CL0249,STY018,CON006,2024-11-26,2026-01-31,4,2241.61,0,0,Champion,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,560.4
JN00250,CL0250,STY073,CON025,2020-11-08,2021-10-15,7,458.35,1569,224,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,65.48
JN00251,CL0251,STY040,CON014,2020-10-21,2022-02-04,1,2362.67,1457,208,Lapsed,Wardrobe Edit,,,No,2362.67
JN00252,CL0252,STY043,CON015,2023-08-31,2024-02-09,5,1414.73,722,103,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,282.95
JN00253,CL0253,STY022,CON007,2024-09-16,2025-07-11,7,290.99,204,29,At Risk,Personal Shopping,Wardrobe Edit,Style Analysis,Yes,41.57
JN00254,CL0254,STY014,CON005,2023-03-07,2026-01-31,4,194.05,0,0,Champion,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,48.51
JN00255,CL0255,STY058,CON021,2022-09-24,2025-09-26,3,328.14,127,18,At Risk,Style Analysis,Makeup,Wardrobe Edit,Yes,109.38
JN00256,CL0256,STY001,CON001,2020-06-05,2022-06-29,5,2109.41,1312,187,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,421.88
JN00257,CL0257,STY024,CON008,2024-09-24,2026-01-31,4,897.7,0,0,Champion,Makeup,Colour Analysis,Wardrobe Edit,Yes,224.43
JN00258,CL0258,STY020,CON007,2020-11-15,2022-06-18,1,2097.61,1323,189,Lapsed,Wardrobe Edit,,,No,2097.61
JN00259,CL0259,STY043,CON015,2023-01-11,2026-01-31,9,1186.8,0,0,Champion,Colour Analysis,Personal Shopping,Makeup,Yes,131.87
JN00260,CL0260,STY035,CON012,2024-05-10,2024-06-28,2,1635.61,582,83,Lapsed,Wardrobe Edit,Personal Shopping,,Yes,817.8
JN00261,CL0261,STY041,CON014,2024-08-31,2025-04-04,12,1488.56,302,43,Lapsed,Style Analysis,Colour Analysis,Makeup,Yes,124.05
JN00262,CL0262,STY030,CON010,2024-11-11,2025-06-18,8,1989.88,227,32,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,248.74
JN00263,CL0263,STY018,CON006,2023-02-14,2023-11-23,9,366.45,800,114,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,40.72
JN00264,CL0264,STY062,CON022,2020-03-04,2022-02-08,8,1002.61,1453,207,Lapsed,Wardrobe Edit,Personal Shopping,Colour Analysis,Yes,125.33
JN00265,CL0265,STY001,CON001,2020-07-23,2022-05-30,6,430.22,1342,191,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,71.7
JN00266,CL0266,STY032,CON011,2021-12-10,2025-03-16,2,2380.67,321,45,Lapsed,Style Analysis,Personal Shopping,,Yes,1190.34
JN00267,CL0267,STY030,CON010,2021-08-18,2024-09-28,6,1862.24,490,70,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,310.37
JN00268,CL0268,STY056,CON020,2020-01-11,2021-10-21,3,1821.24,1563,223,Lapsed,Makeup,Personal Shopping,Style Analysis,Yes,607.08
JN00269,CL0269,STY019,CON006,2020-02-15,2023-04-10,4,1706.83,1027,146,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,426.71
JN00270,CL0270,STY038,CON013,2024-07-28,2026-01-31,9,1182.46,0,0,Champion,Style Analysis,Makeup,Wardrobe Edit,Yes,131.38
JN00271,CL0271,STY066,CON023,2021-09-01,2022-07-14,12,1082.61,1297,185,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,90.22
JN00272,CL0272,STY030,CON010,2023-09-05,2026-01-31,1,1576.72,0,0,Loyal,Colour Analysis,,,No,1576.72
JN00273,CL0273,STY036,CON012,2022-05-27,2025-02-07,11,329.81,358,51,Lapsed,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,29.98
JN00274,CL0274,STY036,CON012,2020-03-20,2021-11-29,6,661.05,1524,217,Lapsed,Personal Shopping,Makeup,Wardrobe Edit,Yes,110.17
JN00275,CL0275,STY035,CON012,2023-10-02,2023-10-19,9,2247.38,835,119,Lapsed,Style Analysis,Makeup,Personal Shopping,Yes,249.71
JN00276,CL0276,STY074,CON025,2021-05-03,2022-01-12,1,1412.53,1480,211,Lapsed,Colour Analysis,,,No,1412.53
JN00277,CL0277,STY018,CON006,2023-12-03,2026-01-31,2,699.87,0,0,Loyal,Colour Analysis,Personal Shopping,,Yes,349.94
JN00278,CL0278,STY030,CON010,2022-04-06,2024-03-16,11,109.98,686,98,Lapsed,Style Analysis,Personal Shopping,Colour Analysis,Yes,10.0
JN00279,CL0279,STY016,CON005,2021-12-14,2025-05-07,12,465.04,269,38,Lapsed,Wardrobe Edit,Style Analysis,Colour Analysis,Yes,38.75
JN00280,CL0280,STY028,CON009,2021-07-03,2024-04-05,1,1349.31,666,95,Lapsed,Style Analysis,,,No,1349.31
JN00281,CL0281,STY052,CON018,2021-01-19,2023-09-22,10,1061.25,862,123,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,106.12
JN00282,CL0282,STY019,CON006,2020-01-18,2023-05-17,11,1679.59,990,141,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,152.69
JN00283,CL0283,STY035,CON012,2020-10-17,2023-04-21,10,1416.68,1016,145,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,141.67
JN00284,CL0284,STY066,CON023,2020-01-20,2022-03-23,3,2098.72,1410,201,Lapsed,Makeup,Colour Analysis,Wardrobe Edit,Yes,699.57
JN00285,CL0285,STY026,CON009,2022-04-03,2023-09-22,3,457.6,862,123,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,152.53
JN00286,CL0286,STY021,CON007,2021-06-27,2021-09-30,12,1608.48,1584,226,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,134.04
JN00287,CL0287,STY041,CON014,2022-10-25,2024-06-16,12,1323.15,594,84,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,110.26
JN00288,CL0288,STY061,CON021,2023-04-29,2024-03-30,11,1706.37,672,96,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,155.12
JN00289,CL0289,STY073,CON025,2023-09-28,2024-05-29,6,1372.31,612,87,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,228.72
JN00290,CL0290,STY032,CON011,2023-04-17,2025-01-03,1,1032.42,393,56,Lapsed,Makeup,,,No,1032.42
JN00291,CL0291,STY003,CON002,2020-07-09,2020-08-08,8,839.94,2002,286,Lapsed,Wardrobe Edit,Colour Analysis,Style Analysis,Yes,104.99
JN00292,CL0292,STY021,CON007,2021-10-04,2025-02-19,7,695.74,346,49,Lapsed,Personal Shopping,Colour Analysis,Style Analysis,Yes,99.39
JN00293,CL0293,STY014,CON005,2023-06-13,2025-08-12,8,782.23,172,24,At Risk,Style Analysis,Wardrobe Edit,Colour Analysis,Yes,97.78
JN00294,CL0294,STY030,CON010,2020-10-18,2024-10-08,9,307.44,480,68,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,34.16
JN00295,CL0295,STY006,CON002,2023-01-19,2024-07-06,5,1042.8,574,82,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,208.56
JN00296,CL0296,STY030,CON010,2024-05-07,2025-11-06,8,263.69,86,12,Loyal,Wardrobe Edit,Makeup,Colour Analysis,Yes,32.96
JN00297,CL0297,STY042,CON015,2022-12-15,2023-06-24,12,1819.9,952,136,Lapsed,Wardrobe Edit,Style Analysis,Personal Shopping,Yes,151.66
JN00298,CL0298,STY001,CON001,2023-04-07,2026-01-21,3,180.8,10,1,Loyal,Style Analysis,Makeup,Personal Shopping,Yes,60.27
JN00299,CL0299,STY032,CON011,2023-08-01,2023-11-18,1,684.68,805,115,Lapsed,Wardrobe Edit,,,No,684.68
JN00300,CL0300,STY065,CON022,2024-02-29,2024-04-05,11,491.84,666,95,Lapsed,Personal Shopping,Wardrobe Edit,Makeup,Yes,44.71
JN00301,CL0301,STY014,CON005,2020-07-24,2022-12-14,10,2296.02,1144,163,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,229.6
JN00302,CL0302,STY017,CON005,2024-08-09,2026-01-31,2,1598.67,0,0,Loyal,Personal Shopping,Style Analysis,,Yes,799.34
JN00303,CL0303,STY064,CON022,2022-07-18,2024-02-26,3,560.74,705,100,Lapsed,Makeup,Personal Shopping,Style Analysis,Yes,186.91
JN00304,CL0304,STY052,CON018,2021-04-14,2024-10-03,1,1391.76,485,69,Lapsed,Wardrobe Edit,,,No,1391.76
JN00305,CL0305,STY038,CON013,2024-06-16,2024-06-24,1,1186.7,586,83,Lapsed,Style Analysis,,,No,1186.7
JN00306,CL0306,STY024,CON008,2024-11-21,2026-01-31,4,231.24,0,0,Champion,Makeup,Style Analysis,Personal Shopping,Yes,57.81
JN00307,CL0307,STY025,CON009,2023-08-24,2025-12-19,8,1225.54,43,6,Champion,Makeup,Personal Shopping,Wardrobe Edit,Yes,153.19
JN00308,CL0308,STY023,CON008,2022-10-06,2025-03-11,1,869.14,326,46,Lapsed,Colour Analysis,,,No,869.14
JN00309,CL0309,STY053,CON019,2022-03-02,2023-01-05,2,1316.16,1122,160,Lapsed,Wardrobe Edit,Makeup,,Yes,658.08
JN00310,CL0310,STY043,CON015,2020-06-30,2021-06-18,12,1541.27,1688,241,Lapsed,Personal Shopping,Style Analysis,Makeup,Yes,128.44
JN00311,CL0311,STY038,CON013,2023-08-28,2026-01-31,3,563.09,0,0,Loyal,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,187.7
JN00312,CL0312,STY003,CON002,2022-05-30,2024-04-30,10,1750.33,641,91,Lapsed,Personal Shopping,Makeup,Wardrobe Edit,Yes,175.03
JN00313,CL0313,STY049,CON017,2020-03-04,2024-01-13,4,2309.26,749,107,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,577.32
JN00314,CL0314,STY039,CON014,2020-02-08,2023-01-20,11,1668.63,1107,158,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,151.69
JN00315,CL0315,STY068,CON024,2022-02-15,2024-05-11,11,1746.49,630,90,Lapsed,Style Analysis,Colour Analysis,Wardrobe Edit,Yes,158.77
JN00316,CL0316,STY030,CON010,2023-01-19,2026-01-31,8,1343.41,0,0,Champion,Style Analysis,Personal Shopping,Makeup,Yes,167.93
JN00317,CL0317,STY062,CON022,2022-08-01,2023-02-21,8,1132.53,1075,153,Lapsed,Colour Analysis,Personal Shopping,Makeup,Yes,141.57
JN00318,CL0318,STY002,CON001,2023-12-28,2026-01-31,8,2354.6,0,0,Champion,Style Analysis,Wardrobe Edit,Personal Shopping,Yes,294.32
JN00319,CL0319,STY023,CON008,2020-09-02,2022-06-28,5,1876.81,1313,187,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,375.36
JN00320,CL0320,STY032,CON011,2022-12-17,2024-12-01,9,1883.83,426,60,Lapsed,Makeup,Style Analysis,Colour Analysis,Yes,209.31
JN00321,CL0321,STY063,CON022,2023-06-11,2024-09-28,4,2143.2,490,70,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,535.8
JN00322,CL0322,STY063,CON022,2024-05-28,2025-05-06,5,1175.8,270,38,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,235.16
JN00323,CL0323,STY073,CON025,2022-02-04,2023-04-04,10,859.48,1033,147,Lapsed,Colour Analysis,Wardrobe Edit,Makeup,Yes,85.95
JN00324,CL0324,STY057,CON020,2022-05-05,2025-03-02,8,1568.9,335,47,Lapsed,Colour Analysis,Style Analysis,Makeup,Yes,196.11
JN00325,CL0325,STY001,CON001,2021-10-14,2023-01-27,1,1447.98,1100,157,Lapsed,Makeup,,,No,1447.98
JN00326,CL0326,STY065,CON022,2022-10-21,2024-05-24,10,1110.74,617,88,Lapsed,Personal Shopping,Wardrobe Edit,Colour Analysis,Yes,111.07
JN00327,CL0327,STY053,CON019,2022-01-09,2022-03-02,10,2235.78,1431,204,Lapsed,Style Analysis,Personal Shopping,Wardrobe Edit,Yes,223.58
JN00328,CL0328,STY066,CON023,2020-04-26,2021-09-03,4,1407.97,1611,230,Lapsed,Style Analysis,Wardrobe Edit,Makeup,Yes,351.99
JN00329,CL0329,STY030,CON010,2020-05-27,2022-02-28,9,1217.42,1433,204,Lapsed,Colour Analysis,Makeup,Wardrobe Edit,Yes,135.27
JN00330,CL0330,STY050,CON018,2021-05-30,2023-06-19,10,2163.22,957,136,Lapsed,Colour Analysis,Personal Shopping,Makeup,Yes,216.32
JN00331,CL0331,STY068,CON024,2024-11-26,2026-01-31,12,2298.61,0,0,Champion,Colour Analysis,Wardrobe Edit,Makeup,Yes,191.55
JN00332,CL0332,STY057,CON020,2022-08-21,2025-01-14,4,242.97,382,54,Lapsed,Personal Shopping,Style Analysis,Colour Analysis,Yes,60.74
JN00333,CL0333,STY011,CON004,2020-02-12,2021-05-08,4,1204.8,1729,247,Lapsed,Colour Analysis,Makeup,Style Analysis,Yes,301.2
JN00334,CL0334,STY030,CON010,2022-11-17,2024-09-29,10,367.59,489,69,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,36.76
JN00335,CL0335,STY054,CON019,2021-12-19,2024-04-16,1,663.91,655,93,Lapsed,Personal Shopping,,,No,663.91
JN00336,CL0336,STY041,CON014,2023-12-06,2024-09-07,11,1999.28,511,73,Lapsed,Personal Shopping,Colour Analysis,Wardrobe Edit,Yes,181.75
JN00337,CL0337,STY037,CON013,2022-08-05,2023-11-14,2,1711.16,809,115,Lapsed,Wardrobe Edit,Colour Analysis,,Yes,855.58
JN00338,CL0338,STY049,CON017,2023-05-27,2026-01-31,6,1685.76,0,0,Champion,Colour Analysis,Makeup,Style Analysis,Yes,280.96
JN00339,CL0339,STY041,CON014,2021-12-15,2022-09-16,11,1984.89,1233,176,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,180.44
JN00340,CL0340,STY023,CON008,2022-09-09,2025-03-02,11,2271.71,335,47,Lapsed,Style Analysis,Makeup,Colour Analysis,Yes,206.52
JN00341,CL0341,STY031,CON011,2024-03-13,2024-06-01,8,1542.03,609,87,Lapsed,Colour Analysis,Style Analysis,Personal Shopping,Yes,192.75
JN00342,CL0342,STY034,CON012,2024-11-05,2024-11-25,7,1489.02,432,61,Lapsed,Colour Analysis,Style Analysis,Makeup,Yes,212.72
JN00343,CL0343,STY042,CON015,2021-05-23,2024-11-18,1,1946.7,439,62,Lapsed,Wardrobe Edit,,,No,1946.7
JN00344,CL0344,STY023,CON008,2020-03-13,2024-01-19,8,2264.47,743,106,Lapsed,Style Analysis,Makeup,Wardrobe Edit,Yes,283.06
JN00345,CL0345,STY039,CON014,2020-03-19,2022-02-24,5,1022.12,1437,205,Lapsed,Style Analysis,Personal Shopping,Makeup,Yes,204.42
JN00346,CL0346,STY072,CON025,2020-12-18,2023-12-06,12,1873.16,787,112,Lapsed,Wardrobe Edit,Style Analysis,Personal Shopping,Yes,156.1
JN00347,CL0347,STY023,CON008,2024-06-27,2024-09-04,1,162.88,514,73,Lapsed,Makeup,,,No,162.88
JN00348,CL0348,STY058,CON021,2022-03-22,2023-07-18,10,147.18,928,132,Lapsed,Makeup,Style Analysis,Colour Analysis,Yes,14.72
JN00349,CL0349,STY008,CON003,2020-02-13,2021-08-10,4,1098.43,1635,233,Lapsed,Makeup,Colour Analysis,Style Analysis,Yes,274.61
JN00350,CL0350,STY001,CON001,2021-08-14,2025-05-01,4,479.53,275,39,Lapsed,Colour Analysis,Makeup,Personal Shopping,Yes,119.88
JN00351,CL0351,STY021,CON007,2024-11-12,2026-01-31,11,2260.01,0,0,Champion,Makeup,Personal Shopping,Style Analysis,Yes,205.46
JN00352,CL0352,STY019,CON006,2022-06-19,2025-05-23,6,553.0,253,36,Lapsed,Wardrobe Edit,Makeup,Personal Shopping,Yes,92.17
JN00353,CL0353,STY056,CON020,2024-05-31,2025-02-21,9,485.48,344,49,Lapsed,Personal Shopping,Style Analysis,Wardrobe Edit,Yes,53.94
JN00354,CL0354,STY032,CON011,2024-10-21,2025-09-07,12,1840.77,146,20,At Risk,Makeup,Wardrobe Edit,Style Analysis,Yes,153.4
JN00355,CL0355,STY048,CON017,2024-02-29,2024-11-04,4,467.59,453,64,Lapsed,Colour Analysis,Style Analysis,Wardrobe Edit,Yes,116.9
JN00356,CL0356,STY052,CON018,2024-02-10,2024-11-15,5,2011.8,442,63,Lapsed,Makeup,Wardrobe Edit,Personal Shopping,Yes,402.36
JN00357,CL0357,STY071,CON024,2020-02-17,2021-08-01,8,1187.04,1644,234,Lapsed,Makeup,Colour Analysis,Personal Shopping,Yes,148.38
JN00358,CL0358,STY039,CON014,2022-12-27,2023-08-22,9,603.99,893,127,Lapsed,Makeup,Personal Shopping,Wardrobe Edit,Yes,67.11
