NPSID,Date,ConsultantID,StylistID,ClientID,ServiceID,NPS_Score,NPS_Category,MainSeason,Year
NPS000317,2023-01-10,CON007,STY020,CL0205,SV06,10,Promoter,Winter,2023
NPS000318,2023-01-10,CON008,STY024,CL1639,SV01,9,Promoter,Summer,2023
NPS000319,2023-01-10,CON008,STY024,CL1786,SV03,10,Promoter,Spring,2023
NPS000320,2023-01-10,CON010,STY030,CL0819,SV03,10,Promoter,Summer,2023
NPS000321,2023-01-10,CON010,STY030,CL0843,SV07,10,Promoter,Summer,2023
NPS000322,2023-01-10,CON011,STY031,CL1228,SV11,8,Passive,Spring,2023
NPS000323,2023-01-10,CON011,STY031,CL0806,SV01,9,Promoter,Autumn,2023
NPS000324,2023-01-10,CON011,STY031,CL0130,SV10,8,Passive,Autumn,2023
NPS000325,2023-01-10,CON012,STY035,CL0285,SV10,9,Promoter,Autumn,2023
NPS000326,2023-01-10,CON012,STY034,CL2026,SV01,7,Passive,Winter,2023
NPS000327,2023-01-10,CON012,STY035,CL1824,SV05,9,Promoter,Summer,2023
NPS000328,2023-01-10,CON013,STY038,CL0805,SV08,10,Promoter,Autumn,2023
NPS000329,2023-01-10,CON013,STY038,CL1202,SV03,10,Promoter,Autumn,2023
NPS000330,2023-01-10,CON014,STY039,CL1916,SV02,8,Passive,Spring,2023
NPS000331,2023-01-10,CON014,STY040,CL0014,SV11,9,Promoter,Winter,2023
NPS000332,2023-01-10,CON015,STY043,CL0375,SV02,9,Promoter,Autumn,2023
NPS000333,2023-01-10,CON015,STY042,CL0903,SV01,8,Passive,Autumn,2023
NPS000334,2023-01-10,CON016,STY045,CL1623,SV03,10,Promoter,Winter,2023
NPS000335,2023-01-10,CON017,STY047,CL1697,SV03,8,Passive,Autumn,2023
NPS000336,2023-01-10,CON017,STY049,CL0276,SV09,9,Promoter,Summer,2023
NPS000337,2023-01-10,CON018,STY051,CL0245,SV05,9,Promoter,Spring,2023
NPS000338,2023-01-10,CON018,STY050,CL1262,SV08,10,Promoter,Summer,2023
NPS000339,2023-01-10,CON018,STY051,CL0968,SV02,8,Passive,Summer,2023
NPS000340,2023-01-10,CON019,STY053,CL1741,SV03,9,Promoter,Winter,2023
NPS000341,2023-01-10,CON019,STY053,CL1658,SV01,10,Promoter,Autumn,2023
NPS000342,2023-01-10,CON019,STY054,CL1948,SV10,10,Promoter,Winter,2023
NPS000343,2023-01-10,CON020,STY056,CL0894,SV03,7,Passive,Autumn,2023
NPS000344,2023-01-10,CON020,STY056,CL1699,SV01,9,Promoter,Summer,2023
NPS000345,2023-01-10,CON021,STY060,CL1638,SV08,10,Promoter,Spring,2023
NPS000346,2023-01-10,CON021,STY059,CL2339,SV07,7,Passive,Spring,2023
NPS000347,2023-01-10,CON021,STY061,CL2868,SV05,9,Promoter,Spring,2023
NPS000348,2023-01-10,CON022,STY062,CL2085,SV01,9,Promoter,Winter,2023
NPS000349,2023-01-10,CON022,STY064,CL0631,SV01,10,Promoter,Autumn,2023
NPS000350,2023-01-10,CON024,STY070,CL2187,SV10,9,Promoter,Autumn,2023
NPS000351,2023-01-10,CON024,STY069,CL2849,SV01,10,Promoter,Winter,2023
NPS000352,2023-01-10,CON024,STY068,CL2621,SV02,9,Promoter,Winter,2023
NPS000353,2023-01-10,CON025,STY072,CL2453,SV12,9,Promoter,Spring,2023
NPS000354,2023-01-10,CON025,STY072,CL2488,SV02,9,Promoter,Autumn,2023
NPS000355,2023-01-11,CON001,STY001,CL1005,SV07,10,Promoter,Spring,2023
NPS000356,2023-01-11,CON001,STY001,CL2626,SV03,9,Promoter,Summer,2023
NPS000357,2023-01-11,CON002,STY006,CL0213,SV10,10,Promoter,Spring,2023
NPS000358,2023-01-11,CON002,STY003,CL2679,SV07,9,Promoter,Autumn,2023
NPS000359,2023-01-11,CON002,STY006,CL2454,SV03,10,Promoter,Spring,2023
NPS000360,2023-01-11,CON003,STY007,CL2121,SV04,9,Promoter,Winter,2023
NPS000361,2023-01-11,CON003,STY008,CL0713,SV03,8,Passive,Winter,2023
NPS000362,2023-01-11,CON004,STY012,CL0604,SV01,9,Promoter,Autumn,2023
NPS000363,2023-01-11,CON004,STY010,CL1717,SV01,7,Passive,Autumn,2023
NPS000364,2023-01-11,CON004,STY013,CL0452,SV10,9,Promoter,Spring,2023
NPS000365,2023-01-11,CON005,STY014,CL0492,SV02,6,Detractor,Autumn,2023
NPS000366,2023-01-11,CON005,STY016,CL1084,SV07,9,Promoter,Summer,2023
NPS000367,2023-01-11,CON005,STY017,CL1369,SV07,7,Passive,Autumn,2023
NPS000368,2023-01-11,CON006,STY018,CL0585,SV10,9,Promoter,Summer,2023
NPS000369,2023-01-11,CON006,STY019,CL0640,SV01,9,Promoter,Summer,2023
NPS000370,2023-01-11,CON006,STY018,CL2885,SV03,9,Promoter,Spring,2023
NPS000371,2023-01-11,CON007,STY022,CL1304,SV02,8,Passive,Spring,2023
NPS000372,2023-01-11,CON007,STY022,CL0325,SV02,10,Promoter,Winter,2023
NPS000373,2023-01-11,CON007,STY022,CL0996,SV01,9,Promoter,Autumn,2023
NPS000374,2023-01-11,CON008,STY023,CL1851,SV08,10,Promoter,Autumn,2023
NPS000375,2023-01-11,CON008,STY024,CL0521,SV12,9,Promoter,Summer,2023
NPS000376,2023-01-11,CON009,STY026,CL2398,SV03,10,Promoter,Spring,2023
NPS000377,2023-01-11,CON009,STY028,CL0756,SV04,9,Promoter,Spring,2023
NPS000378,2023-01-11,CON010,STY029,CL2461,SV10,10,Promoter,Winter,2023
NPS000379,2023-01-11,CON010,STY030,CL1314,SV02,9,Promoter,Autumn,2023
NPS000380,2023-01-11,CON010,STY030,CL0768,SV03,8,Passive,Summer,2023
NPS000381,2023-01-11,CON010,STY029,CL1031,SV04,9,Promoter,Winter,2023
NPS000382,2023-01-11,CON011,STY032,CL2697,SV01,9,Promoter,Winter,2023
NPS000383,2023-01-11,CON011,STY031,CL1250,SV01,10,Promoter,Winter,2023
NPS000384,2023-01-11,CON013,STY038,CL2511,SV01,9,Promoter,Autumn,2023
NPS000385,2023-01-11,CON013,STY038,CL2857,SV09,6,Detractor,Spring,2023
NPS000386,2023-01-11,CON015,STY043,CL0951,SV03,5,Detractor,Spring,2023
NPS000387,2023-01-11,CON016,STY044,CL2542,SV05,6,Detractor,Autumn,2023
NPS000388,2023-01-11,CON016,STY045,CL0140,SV10,7,Passive,Winter,2023
NPS000389,2023-01-11,CON016,STY045,CL2573,SV03,5,Detractor,Spring,2023
NPS000390,2023-01-11,CON016,STY046,CL1968,SV03,10,Promoter,Spring,2023
NPS000391,2023-01-11,CON018,STY050,CL2011,SV10,6,Detractor,Summer,2023
NPS000392,2023-01-11,CON019,STY053,CL1658,SV06,8,Passive,Spring,2023
NPS000393,2023-01-11,CON019,STY053,CL1433,SV04,10,Promoter,Spring,2023
NPS000394,2023-01-11,CON021,STY058,CL2392,SV09,8,Passive,Winter,2023
NPS000395,2023-01-11,CON021,STY060,CL2998,SV01,10,Promoter,Spring,2023
NPS000396,2023-01-11,CON021,STY061,CL1110,SV06,9,Promoter,Autumn,2023
NPS000397,2023-01-11,CON022,STY065,CL0270,SV02,10,Promoter,Spring,2023
NPS000398,2023-01-11,CON022,STY064,CL0140,SV03,6,Detractor,Winter,2023
NPS000399,2023-01-11,CON022,STY064,CL1422,SV04,8,Passive,Spring,2023
NPS000400,2023-01-11,CON024,STY068,CL1411,SV04,8,Passive,Summer,2023
NPS000401,2023-01-11,CON024,STY071,CL2943,SV02,10,Promoter,Winter,2023
NPS000402,2023-01-11,CON024,STY068,CL2015,SV01,8,Passive,Autumn,2023
NPS000403,2023-01-12,CON001,STY001,CL2916,SV10,7,Passive,Autumn,2023
NPS000404,2023-01-12,CON002,STY003,CL1142,SV03,7,Passive,Winter,2023
NPS000405,2023-01-12,CON003,STY008,CL0371,SV08,8,Passive,Autumn,2023
NPS000406,2023-01-12,CON004,STY010,CL0542,SV08,9,Promoter,Summer,2023
NPS000407,2023-01-12,CON006,STY018,CL0175,SV12,7,Passive,Winter,2023
NPS000408,2023-01-12,CON006,STY019,CL2961,SV01,8,Passive,Winter,2023
NPS000409,2023-01-12,CON006,STY018,CL1597,SV01,9,Promoter,Autumn,2023
NPS000410,2023-01-12,CON007,STY022,CL0988,SV09,9,Promoter,Spring,2023
NPS000411,2023-01-12,CON007,STY020,CL2801,SV03,9,Promoter,Winter,2023
NPS000412,2023-01-12,CON009,STY027,CL2913,SV02,10,Promoter,Summer,2023
NPS000413,2023-01-12,CON009,STY026,CL2781,SV07,8,Passive,Spring,2023
NPS000414,2023-01-12,CON010,STY030,CL2987,SV05,10,Promoter,Summer,2023
NPS000415,2023-01-12,CON010,STY029,CL1669,SV01,9,Promoter,Spring,2023
NPS000416,2023-01-12,CON010,STY030,CL0056,SV02,7,Passive,Spring,2023
NPS000417,2023-01-12,CON011,STY032,CL0025,SV10,5,Detractor,Summer,2023
NPS000418,2023-01-12,CON011,STY031,CL1623,SV02,7,Passive,Autumn,2023
NPS000419,2023-01-12,CON011,STY032,CL0360,SV10,9,Promoter,Winter,2023
NPS000420,2023-01-12,CON012,STY034,CL2427,SV05,9,Promoter,Spring,2023
NPS000421,2023-01-12,CON012,STY035,CL2492,SV01,5,Detractor,Summer,2023
NPS000422,2023-01-12,CON012,STY035,CL2852,SV05,9,Promoter,Winter,2023
NPS000423,2023-01-12,CON013,STY038,CL2936,SV01,9,Promoter,Autumn,2023
NPS000424,2023-01-12,CON013,STY038,CL1210,SV10,9,Promoter,Winter,2023
NPS000425,2023-01-12,CON015,STY043,CL2478,SV05,7,Passive,Summer,2023
NPS000426,2023-01-12,CON016,STY045,CL2245,SV01,8,Passive,Winter,2023
NPS000427,2023-01-12,CON016,STY045,CL1353,SV10,10,Promoter,Autumn,2023
NPS000428,2023-01-12,CON017,STY049,CL0215,SV06,6,Detractor,Summer,2023
NPS000429,2023-01-12,CON018,STY051,CL1269,SV09,9,Promoter,Autumn,2023
NPS000430,2023-01-12,CON018,STY050,CL1664,SV08,7,Passive,Spring,2023
NPS000431,2023-01-12,CON018,STY052,CL1534,SV01,10,Promoter,Summer,2023
NPS000432,2023-01-12,CON020,STY056,CL1734,SV01,9,Promoter,Spring,2023
NPS000433,2023-01-12,CON020,STY057,CL0857,SV02,8,Passive,Summer,2023
NPS000434,2023-01-12,CON021,STY058,CL1497,SV08,5,Detractor,Summer,2023
NPS000435,2023-01-12,CON021,STY061,CL2150,SV07,8,Passive,Winter,2023
NPS000436,2023-01-12,CON021,STY061,CL1760,SV05,8,Passive,Summer,2023
NPS000437,2023-01-12,CON022,STY065,CL0761,SV03,7,Passive,Summer,2023
NPS000438,2023-01-12,CON023,STY066,CL0411,SV09,9,Promoter,Winter,2023
NPS000439,2023-01-12,CON023,STY067,CL0589,SV01,8,Passive,Winter,2023
NPS000440,2023-01-12,CON024,STY069,CL1885,SV09,5,Detractor,Autumn,2023
NPS000441,2023-01-12,CON024,STY070,CL0917,SV08,8,Passive,Winter,2023
NPS000442,2023-01-12,CON024,STY068,CL1030,SV05,8,Passive,Winter,2023
NPS000443,2023-01-12,CON025,STY073,CL0871,SV02,9,Promoter,Summer,2023
NPS000444,2023-01-12,CON025,STY073,CL2756,SV01,8,Passive,Autumn,2023
NPS000445,2023-01-13,CON001,STY002,CL0236,SV10,9,Promoter,Autumn,2023
NPS000446,2023-01-13,CON001,STY001,CL0510,SV11,8,Passive,Spring,2023
NPS000447,2023-01-13,CON002,STY004,CL1772,SV01,9,Promoter,Winter,2023
NPS000448,2023-01-13,CON002,STY003,CL1697,SV10,8,Passive,Winter,2023
NPS000449,2023-01-13,CON002,STY004,CL1815,SV10,9,Promoter,Spring,2023
NPS000450,2023-01-13,CON003,STY007,CL2063,SV01,10,Promoter,Summer,2023
NPS000451,2023-01-13,CON003,STY007,CL1219,SV09,7,Passive,Winter,2023
NPS000452,2023-01-13,CON004,STY011,CL1503,SV08,9,Promoter,Autumn,2023
NPS000453,2023-01-13,CON004,STY010,CL1761,SV10,9,Promoter,Spring,2023
NPS000454,2023-01-13,CON005,STY017,CL1653,SV03,9,Promoter,Summer,2023
NPS000455,2023-01-13,CON005,STY014,CL2402,SV03,9,Promoter,Summer,2023
NPS000456,2023-01-13,CON005,STY016,CL2353,SV07,7,Passive,Autumn,2023
NPS000457,2023-01-13,CON006,STY019,CL2414,SV03,8,Passive,Winter,2023
NPS000458,2023-01-13,CON006,STY019,CL0586,SV07,10,Promoter,Autumn,2023
NPS000459,2023-01-13,CON006,STY018,CL1561,SV02,9,Promoter,Spring,2023
NPS000460,2023-01-13,CON007,STY021,CL2706,SV07,8,Passive,Spring,2023
NPS000461,2023-01-13,CON007,STY022,CL0300,SV01,6,Detractor,Spring,2023
NPS000462,2023-01-13,CON008,STY024,CL2424,SV01,10,Promoter,Autumn,2023
NPS000463,2023-01-13,CON009,STY028,CL1889,SV03,9,Promoter,Winter,2023
NPS000464,2023-01-13,CON010,STY030,CL2154,SV01,6,Detractor,Winter,2023
NPS000465,2023-01-13,CON010,STY029,CL0203,SV03,10,Promoter,Autumn,2023
NPS000466,2023-01-13,CON010,STY030,CL1254,SV03,8,Passive,Autumn,2023
NPS000467,2023-01-13,CON010,STY030,CL1104,SV03,8,Passive,Winter,2023
NPS000468,2023-01-13,CON011,STY032,CL0632,SV10,9,Promoter,Summer,2023
NPS000469,2023-01-13,CON011,STY032,CL0343,SV01,8,Passive,Autumn,2023
NPS000470,2023-01-13,CON012,STY033,CL0024,SV03,9,Promoter,Spring,2023
NPS000471,2023-01-13,CON013,STY037,CL1193,SV10,9,Promoter,Winter,2023
NPS000472,2023-01-13,CON013,STY038,CL1052,SV01,9,Promoter,Summer,2023
NPS000473,2023-01-13,CON014,STY041,CL1925,SV09,8,Passive,Spring,2023
NPS000474,2023-01-13,CON014,STY039,CL1222,SV10,9,Promoter,Summer,2023
NPS000475,2023-01-13,CON014,STY039,CL1364,SV09,8,Passive,Winter,2023
NPS000476,2023-01-13,CON015,STY043,CL0284,SV02,10,Promoter,Summer,2023
NPS000477,2023-01-13,CON015,STY043,CL0553,SV10,7,Passive,Summer,2023
NPS000478,2023-01-13,CON016,STY044,CL1224,SV04,10,Promoter,Summer,2023
NPS000479,2023-01-13,CON016,STY046,CL2087,SV04,6,Detractor,Spring,2023
NPS000480,2023-01-13,CON017,STY049,CL2395,SV10,9,Promoter,Winter,2023
NPS000481,2023-01-13,CON017,STY049,CL1108,SV06,10,Promoter,Spring,2023
NPS000482,2023-01-13,CON017,STY047,CL2173,SV03,10,Promoter,Winter,2023
NPS000483,2023-01-13,CON018,STY050,CL0168,SV02,9,Promoter,Summer,2023
NPS000484,2023-01-13,CON019,STY053,CL2813,SV12,10,Promoter,Autumn,2023
NPS000485,2023-01-13,CON021,STY060,CL1544,SV08,9,Promoter,Winter,2023
NPS000486,2023-01-13,CON021,STY058,CL1817,SV01,9,Promoter,Summer,2023
NPS000487,2023-01-13,CON022,STY062,CL1522,SV07,8,Passive,Spring,2023
NPS000488,2023-01-13,CON022,STY064,CL1482,SV03,10,Promoter,Summer,2023
NPS000489,2023-01-13,CON023,STY066,CL1885,SV02,9,Promoter,Winter,2023
NPS000490,2023-01-13,CON023,STY066,CL0621,SV05,7,Passive,Spring,2023
NPS000491,2023-01-13,CON023,STY067,CL1755,SV09,9,Promoter,Summer,2023
NPS000492,2023-01-13,CON023,STY067,CL2262,SV07,10,Promoter,Summer,2023
NPS000493,2023-01-13,CON024,STY069,CL1286,SV03,10,Promoter,Summer,2023
NPS000494,2023-01-13,CON024,STY071,CL2808,SV04,7,Passive,Spring,2023
NPS000495,2023-01-13,CON025,STY074,CL2253,SV01,9,Promoter,Summer,2023
NPS000496,2023-01-13,CON025,STY073,CL0070,SV10,9,Promoter,Winter,2023
NPS000497,2023-01-14,CON001,STY001,CL2736,SV10,7,Passive,Winter,2023
NPS000498,2023-01-14,CON002,STY006,CL2323,SV01,7,Passive,Winter,2023
NPS000499,2023-01-14,CON002,STY006,CL0109,SV09,10,Promoter,Winter,2023
NPS000500,2023-01-14,CON003,STY009,CL0193,SV10,7,Passive,Autumn,2023
NPS000501,2023-01-14,CON003,STY007,CL2486,SV03,10,Promoter,Summer,2023
NPS000502,2023-01-14,CON004,STY011,CL1861,SV06,9,Promoter,Spring,2023
NPS000503,2023-01-14,CON004,STY011,CL2125,SV06,9,Promoter,Winter,2023
NPS000504,2023-01-14,CON004,STY010,CL1812,SV09,10,Promoter,Summer,2023
NPS000505,2023-01-14,CON006,STY018,CL2531,SV04,8,Passive,Winter,2023
NPS000506,2023-01-14,CON006,STY018,CL2086,SV03,7,Passive,Autumn,2023
NPS000507,2023-01-14,CON007,STY022,CL0813,SV10,9,Promoter,Autumn,2023
NPS000508,2023-01-14,CON007,STY020,CL2187,SV10,9,Promoter,Winter,2023
NPS000509,2023-01-14,CON008,STY024,CL2099,SV03,10,Promoter,Summer,2023
NPS000510,2023-01-14,CON008,STY024,CL0950,SV08,7,Passive,Autumn,2023
NPS000511,2023-01-14,CON009,STY026,CL0896,SV03,5,Detractor,Autumn,2023
NPS000512,2023-01-14,CON010,STY029,CL2881,SV01,9,Promoter,Winter,2023
NPS000513,2023-01-14,CON010,STY029,CL0854,SV08,8,Passive,Winter,2023
NPS000514,2023-01-14,CON010,STY029,CL1247,SV08,8,Passive,Winter,2023
NPS000515,2023-01-14,CON011,STY032,CL0283,SV08,8,Passive,Autumn,2023
NPS000516,2023-01-14,CON011,STY032,CL1912,SV03,9,Promoter,Summer,2023
NPS000517,2023-01-14,CON011,STY032,CL0502,SV01,5,Detractor,Summer,2023
NPS000518,2023-01-14,CON012,STY036,CL2498,SV10,7,Passive,Spring,2023
NPS000519,2023-01-14,CON012,STY033,CL2104,SV01,9,Promoter,Winter,2023
NPS000520,2023-01-14,CON012,STY035,CL0406,SV10,9,Promoter,Summer,2023
NPS000521,2023-01-14,CON013,STY038,CL2304,SV02,10,Promoter,Summer,2023
NPS000522,2023-01-14,CON013,STY038,CL0514,SV09,8,Passive,Autumn,2023
NPS000523,2023-01-14,CON013,STY038,CL0621,SV10,9,Promoter,Autumn,2023
NPS000524,2023-01-14,CON014,STY039,CL0478,SV09,7,Passive,Autumn,2023
NPS000525,2023-01-14,CON015,STY042,CL0132,SV02,8,Passive,Spring,2023
NPS000526,2023-01-14,CON015,STY043,CL0297,SV04,10,Promoter,Summer,2023
NPS000527,2023-01-14,CON015,STY043,CL0067,SV06,8,Passive,Spring,2023
NPS000528,2023-01-14,CON015,STY043,CL1654,SV02,8,Passive,Spring,2023
NPS000529,2023-01-14,CON016,STY045,CL1620,SV03,10,Promoter,Summer,2023
NPS000530,2023-01-14,CON016,STY045,CL1572,SV01,7,Passive,Summer,2023
NPS000531,2023-01-14,CON017,STY049,CL2634,SV08,10,Promoter,Autumn,2023
NPS000532,2023-01-14,CON017,STY048,CL1797,SV03,7,Passive,Autumn,2023
NPS000533,2023-01-14,CON017,STY047,CL2243,SV10,8,Passive,Summer,2023
NPS000534,2023-01-14,CON018,STY052,CL1111,SV01,9,Promoter,Summer,2023
NPS000535,2023-01-14,CON018,STY050,CL0937,SV10,6,Detractor,Winter,2023
NPS000536,2023-01-14,CON018,STY052,CL1131,SV10,10,Promoter,Autumn,2023
NPS000537,2023-01-14,CON019,STY054,CL0381,SV01,9,Promoter,Spring,2023
NPS000538,2023-01-14,CON019,STY053,CL0876,SV09,7,Passive,Spring,2023
NPS000539,2023-01-14,CON019,STY054,CL2030,SV02,7,Passive,Winter,2023
NPS000540,2023-01-14,CON020,STY055,CL0346,SV01,9,Promoter,Summer,2023
NPS000541,2023-01-14,CON021,STY058,CL0061,SV01,9,Promoter,Autumn,2023
NPS000542,2023-01-14,CON022,STY065,CL0528,SV03,9,Promoter,Summer,2023
NPS000543,2023-01-14,CON022,STY063,CL1753,SV01,7,Passive,Winter,2023
NPS000544,2023-01-14,CON023,STY066,CL0051,SV08,8,Passive,Autumn,2023
NPS000545,2023-01-14,CON024,STY070,CL0392,SV02,9,Promoter,Spring,2023
NPS000546,2023-01-14,CON025,STY072,CL2128,SV01,7,Passive,Spring,2023
NPS000547,2023-01-14,CON025,STY072,CL2405,SV02,9,Promoter,Spring,2023
NPS000548,2023-01-14,CON025,STY074,CL2717,SV01,7,Passive,Winter,2023
NPS000549,2023-01-16,CON001,STY001,CL2359,SV01,8,Passive,Spring,2023
NPS000550,2023-01-16,CON001,STY001,CL0880,SV11,10,Promoter,Spring,2023
NPS000551,2023-01-16,CON002,STY006,CL1247,SV01,9,Promoter,Spring,2023
NPS000552,2023-01-16,CON004,STY012,CL1759,SV04,10,Promoter,Summer,2023
NPS000553,2023-01-16,CON005,STY017,CL2608,SV08,8,Passive,Winter,2023
NPS000554,2023-01-16,CON006,STY019,CL0727,SV06,10,Promoter,Winter,2023
NPS000555,2023-01-16,CON006,STY019,CL1572,SV07,7,Passive,Autumn,2023
NPS000556,2023-01-16,CON007,STY022,CL1515,SV11,9,Promoter,Summer,2023
NPS000557,2023-01-16,CON007,STY020,CL1514,SV02,9,Promoter,Summer,2023
NPS000558,2023-01-16,CON007,STY021,CL1110,SV03,8,Passive,Autumn,2023
NPS000559,2023-01-16,CON008,STY024,CL1671,SV08,8,Passive,Spring,2023
NPS000560,2023-01-16,CON008,STY023,CL1591,SV08,7,Passive,Autumn,2023
NPS000561,2023-01-16,CON008,STY023,CL2859,SV10,8,Passive,Autumn,2023
NPS000562,2023-01-16,CON009,STY028,CL2247,SV02,9,Promoter,Summer,2023
NPS000563,2023-01-16,CON009,STY028,CL0603,SV08,9,Promoter,Summer,2023
NPS000564,2023-01-16,CON009,STY028,CL2693,SV04,10,Promoter,Spring,2023
NPS000565,2023-01-16,CON009,STY026,CL2111,SV01,8,Passive,Winter,2023
NPS000566,2023-01-16,CON010,STY029,CL0242,SV01,5,Detractor,Autumn,2023
NPS000567,2023-01-16,CON011,STY031,CL2269,SV09,10,Promoter,Winter,2023
NPS000568,2023-01-16,CON011,STY032,CL0502,SV01,8,Passive,Summer,2023
NPS000569,2023-01-16,CON012,STY034,CL1139,SV03,8,Passive,Spring,2023
NPS000570,2023-01-16,CON012,STY033,CL0784,SV10,9,Promoter,Winter,2023
NPS000571,2023-01-16,CON013,STY038,CL0882,SV02,6,Detractor,Autumn,2023
NPS000572,2023-01-16,CON013,STY038,CL2878,SV07,9,Promoter,Autumn,2023
NPS000573,2023-01-16,CON015,STY042,CL0895,SV04,6,Detractor,Summer,2023
NPS000574,2023-01-16,CON015,STY042,CL2340,SV03,9,Promoter,Spring,2023
NPS000575,2023-01-16,CON016,STY044,CL1975,SV03,10,Promoter,Winter,2023
NPS000576,2023-01-16,CON016,STY045,CL2235,SV09,7,Passive,Winter,2023
NPS000577,2023-01-16,CON016,STY045,CL0155,SV05,9,Promoter,Spring,2023
NPS000578,2023-01-16,CON016,STY046,CL2910,SV05,7,Passive,Winter,2023
NPS000579,2023-01-16,CON017,STY047,CL1656,SV10,9,Promoter,Autumn,2023
NPS000580,2023-01-16,CON017,STY048,CL0500,SV02,8,Passive,Summer,2023
NPS000581,2023-01-16,CON018,STY050,CL0859,SV12,9,Promoter,Summer,2023
NPS000582,2023-01-16,CON018,STY050,CL2424,SV01,7,Passive,Spring,2023
NPS000583,2023-01-16,CON018,STY051,CL2875,SV01,10,Promoter,Spring,2023
NPS000584,2023-01-16,CON019,STY054,CL0067,SV10,7,Passive,Spring,2023
NPS000585,2023-01-16,CON019,STY054,CL2684,SV04,9,Promoter,Spring,2023
NPS000586,2023-01-16,CON019,STY053,CL0560,SV02,6,Detractor,Autumn,2023
NPS000587,2023-01-16,CON020,STY055,CL1207,SV04,10,Promoter,Autumn,2023
NPS000588,2023-01-16,CON020,STY057,CL2046,SV10,9,Promoter,Summer,2023
NPS000589,2023-01-16,CON021,STY058,CL2628,SV01,7,Passive,Spring,2023
NPS000590,2023-01-16,CON021,STY058,CL0893,SV10,6,Detractor,Summer,2023
NPS000591,2023-01-16,CON021,STY058,CL1278,SV07,9,Promoter,Spring,2023
NPS000592,2023-01-16,CON022,STY063,CL1157,SV03,7,Passive,Autumn,2023
NPS000593,2023-01-16,CON022,STY065,CL1396,SV08,9,Promoter,Autumn,2023
NPS000594,2023-01-16,CON022,STY063,CL1214,SV08,9,Promoter,Spring,2023
NPS000595,2023-01-16,CON023,STY066,CL1660,SV07,9,Promoter,Summer,2023
NPS000596,2023-01-16,CON025,STY072,CL1125,SV07,9,Promoter,Spring,2023
NPS000597,2023-01-16,CON025,STY072,CL0738,SV03,10,Promoter,Summer,2023
NPS000598,2023-01-16,CON025,STY073,CL2614,SV01,8,Passive,Autumn,2023
NPS000599,2023-01-17,CON001,STY001,CL2197,SV03,9,Promoter,Spring,2023
NPS000600,2023-01-17,CON001,STY001,CL2702,SV03,8,Passive,Spring,2023
NPS000601,2023-01-17,CON001,STY002,CL2196,SV02,8,Passive,Summer,2023
NPS000602,2023-01-17,CON002,STY003,CL0006,SV02,8,Passive,Summer,2023
NPS000603,2023-01-17,CON002,STY003,CL1528,SV01,7,Passive,Spring,2023
NPS000604,2023-01-17,CON003,STY007,CL1815,SV01,7,Passive,Spring,2023
NPS000605,2023-01-17,CON003,STY008,CL0168,SV04,5,Detractor,Winter,2023
NPS000606,2023-01-17,CON005,STY016,CL1179,SV01,8,Passive,Winter,2023
NPS000607,2023-01-17,CON005,STY016,CL2092,SV09,10,Promoter,Spring,2023
NPS000608,2023-01-17,CON005,STY014,CL0528,SV10,10,Promoter,Autumn,2023
NPS000609,2023-01-17,CON006,STY018,CL1411,SV03,9,Promoter,Autumn,2023
NPS000610,2023-01-17,CON007,STY022,CL2707,SV01,5,Detractor,Winter,2023
NPS000611,2023-01-17,CON007,STY022,CL1649,SV09,9,Promoter,Winter,2023
NPS000612,2023-01-17,CON007,STY022,CL1525,SV10,9,Promoter,Winter,2023
NPS000613,2023-01-17,CON008,STY024,CL1717,SV08,8,Passive,Winter,2023
NPS000614,2023-01-17,CON008,STY023,CL2226,SV04,9,Promoter,Autumn,2023
NPS000615,2023-01-17,CON009,STY028,CL1120,SV03,8,Passive,Summer,2023
NPS000616,2023-01-17,CON011,STY031,CL0284,SV07,7,Passive,Summer,2023
NPS000617,2023-01-17,CON012,STY036,CL2515,SV03,10,Promoter,Spring,2023
NPS000618,2023-01-17,CON012,STY035,CL1324,SV10,7,Passive,Spring,2023
NPS000619,2023-01-17,CON013,STY037,CL0131,SV04,7,Passive,Summer,2023
NPS000620,2023-01-17,CON014,STY040,CL2460,SV10,8,Passive,Spring,2023
NPS000621,2023-01-17,CON015,STY043,CL2044,SV03,9,Promoter,Winter,2023
NPS000622,2023-01-17,CON015,STY042,CL0873,SV12,9,Promoter,Summer,2023
NPS000623,2023-01-17,CON015,STY042,CL0339,SV10,8,Passive,Summer,2023
NPS000624,2023-01-17,CON015,STY042,CL1783,SV01,9,Promoter,Autumn,2023
NPS000625,2023-01-17,CON017,STY047,CL0569,SV01,9,Promoter,Spring,2023
NPS000626,2023-01-17,CON018,STY050,CL0987,SV03,8,Passive,Winter,2023
NPS000627,2023-01-17,CON018,STY050,CL1623,SV09,6,Detractor,Summer,2023
NPS000628,2023-01-17,CON018,STY050,CL0643,SV02,10,Promoter,Autumn,2023
NPS000629,2023-01-17,CON018,STY052,CL1713,SV01,8,Passive,Spring,2023
NPS000630,2023-01-17,CON019,STY053,CL2475,SV01,9,Promoter,Autumn,2023
NPS000631,2023-01-17,CON019,STY053,CL1400,SV05,8,Passive,Autumn,2023
NPS000632,2023-01-17,CON020,STY055,CL2374,SV08,10,Promoter,Winter,2023
NPS000633,2023-01-17,CON020,STY055,CL0560,SV11,9,Promoter,Winter,2023
